sku,productName,category,price,unitsSold,inStock
7CDDB437,Granola Cereal,Food & Grocery,10.24,227,true
58A8E9ED,Men's Raincoat,Clothing,79.53,49,true
624C0EC2,Electric Toothbrush,Health & Personal Care,5.35,528,true
1110E36C,Gift Card,Miscellaneous,20.62,941,true
2792964D,Skateboard,Sports & Outdoors,8.24,123,true
E4830D6D,Gift Card,Miscellaneous,25.44,510,false
3B1C4F85,Dishwasher,Home & Kitchen,70.28,843,true
F49AB754,Deep Fryer,Home & Kitchen,41.66,751,true
8F8D297C,Travel Guide,Books,51.65,790,true
AE244280,Men's Raincoat,Clothing,49.42,208,false
E2CCC321,Building Blocks Set,Toys & Games,76.70,859,true
FB328F85,Wireless Headphones,Electronics,20.64,351,true
32828F2B,Electric Toothbrush,Health & Personal Care,31.75,374,true
8E639425,Yogurt Maker,Home & Kitchen,17.07,355,true
5D0588DC,Matcha Green Tea,Food & Grocery,26.14,826,true
7E4F6030,Water Gun,Toys & Games,20.96,371,true
46967D16,Cold-Pressed Juice,Food & Grocery,37.70,325,true
8B9C4429,Foam Roller,Health & Personal Care,63.86,628,true
FAFE3CFB,Travel Guide,Books,74.32,710,true
BDB091AA,Dumbbell Set,Sports & Outdoors,75.06,299,true
0D799A7D,Smartphone,Electronics,40.50,74,false
95A30186,Wireless Charger,Electronics,93.27,435,false
61BFE36A,Gift Card,Miscellaneous,62.00,589,true
AE52CEB3,Stainless Steel Cookware Set,Home & Kitchen,88.10,255,false
63BE524F,Gift Card,Miscellaneous,70.46,220,true
13D93A69,Women's Handbag,Clothing,16.06,867,true
92472349,Children's Book,Books,70.87,524,true
E96F15F0,Women's Handbag,Clothing,92.69,168,true
17990FF9,Facial Cleanser,Health & Personal Care,54.51,613,true
0C71F2F9,Facial Mask Set,Health & Personal Care,58.60,789,true
318ABA79,Gift Card,Miscellaneous,41.84,93,true
982059EC,Water Gun,Toys & Games,66.31,814,true
41F7DD6D,Women's Handbag,Clothing,80.24,837,true
E89E0698,Historical Fiction,Books,1.97,121,true
9C04F777,Men's Casual Shirt,Clothing,57.30,392,true
E878891D,Hair Straightener,Health & Personal Care,85.27,986,true
6FA1AF92,Golf Clubs,Sports & Outdoors,51.90,101,true
1DD36AE9,Natural Peanut Butter,Food & Grocery,18.56,229,true
FBCF70AB,Health & Wellness Book,Books,51.80,338,true
FD2BBDD1,Puzzle Game,Toys & Games,65.83,928,true
9D00C4C3,Running Shoes,Sports & Outdoors,41.83,240,true
D81DECB4,E-Reader,Electronics,59.19,837,true
02AA1CC9,Bread Maker,Home & Kitchen,23.55,932,true
968655C7,Swim Goggles,Sports & Outdoors,21.05,344,true
672C2A2A,Women's Handbag,Clothing,55.10,252,true
898D2037,Electric Can Opener,Home & Kitchen,7.41,321,false
8E92909B,Granola Cereal,Food & Grocery,69.88,330,true
092F9421,Gift Card,Miscellaneous,72.41,456,true
5F34FA16,Children's Book,Books,52.48,171,true
9B9958C5,Juicer,Home & Kitchen,72.59,838,false
D4FF7EAA,Sunflower Seeds,Food & Grocery,25.01,843,true
FEDC4E82,Science Book,Books,83.85,987,true
95B0BD96,Goji Berries,Food & Grocery,79.98,865,true
4B7E5309,Electric Toothbrush,Health & Personal Care,87.49,200,false
29B0B65A,Gift Card,Miscellaneous,73.02,810,true
B5079FE4,Remote Control Car,Toys & Games,6.30,485,true
0E3D602C,Foam Roller,Health & Personal Care,59.91,439,false
61DED535,Lip Balm Set,Health & Personal Care,69.75,228,true
32C811ED,Men's Casual Shirt,Clothing,89.29,345,true
B6396FF7,Action Figure,Toys & Games,68.41,62,true
F4205DBE,Ice Cream Maker,Home & Kitchen,53.72,787,true
9ED3B5AD,Women's Handbag,Clothing,15.36,815,true
31301398,Magic Kit,Toys & Games,81.20,788,true
147CFF8C,Science Book,Books,56.76,877,true
FD6D543A,Poetry Collection,Books,16.21,146,true
5F63A441,Kids' Hat,Clothing,42.95,454,true
9B7DE919,Coffee Grinder,Home & Kitchen,1.25,704,true
3EFD5F1E,Sleep Mask,Health & Personal Care,46.49,544,true
4638BA6B,E-Reader,Electronics,97.20,931,true
DFDEC5B1,Gift Card,Miscellaneous,31.72,522,true
06429A31,Jump Rope,Sports & Outdoors,88.68,54,false
C87C13C6,Electric Kettle,Home & Kitchen,99.92,556,true
8D36F234,Granola Cereal,Food & Grocery,82.97,825,true
19521621,Electric Razor,Health & Personal Care,49.12,696,true
3463F46D,Spirulina Powder,Food & Grocery,27.38,971,true
BBD5B14E,Shampoo & Conditioner,Health & Personal Care,90.75,459,true
866E5360,Nutritional Yeast,Food & Grocery,86.28,751,false
E13FADE8,Gift Card,Miscellaneous,94.16,984,true
1770D220,Acai Powder,Food & Grocery,77.15,185,true
D9BA79CD,Coffee Grinder,Home & Kitchen,67.77,74,false
FC3DFCC2,Sunscreen Lotion,Health & Personal Care,40.73,370,true
5E4D8172,Skateboard,Sports & Outdoors,15.57,78,true
97F7C701,Gluten-Free Bread,Food & Grocery,40.29,820,true
69BF0629,Women's Scarf,Clothing,70.74,907,true
02FEB936,Magic Kit,Toys & Games,34.83,9,true
F305A788,Puzzle Game,Toys & Games,45.56,186,true
B0DB8F40,Electric Toothbrush,Health & Personal Care,53.89,719,true
DBBB317B,Smart Home Hub,Electronics,8.07,551,true
56FE40BE,Pressure Cooker,Home & Kitchen,89.04,146,false
E4C4F5B8,Toaster,Home & Kitchen,19.33,980,true
8484E258,Air Fryer,Home & Kitchen,20.44,612,true
8ABA99F7,Gift Card,Miscellaneous,66.20,931,true
13B96313,Kids' Jeans,Clothing,35.59,974,true
C9D2353F,Rice Cooker,Home & Kitchen,74.50,260,true
6CD2C19C,Romance Novel,Books,30.79,473,true
228FD196,Hiking Backpack,Sports & Outdoors,35.35,780,true
304C4597,Sleep Mask,Health & Personal Care,59.59,562,true
C7F64EA6,Stand Mixer,Home & Kitchen,6.09,881,true
DA1338C1,Camping Tent,Sports & Outdoors,11.73,257,true
AB7940D9,Skateboard,Sports & Outdoors,48.38,580,true
B722D6E7,Train Set,Toys & Games,5.86,635,true
F93695FA,External Hard Drive,Electronics,26.46,235,true
93FAA899,Pressure Cooker,Home & Kitchen,85.72,248,true
AE98F359,Gift Card,Miscellaneous,30.31,216,true
BB05C38C,Romance Novel,Books,34.34,324,true
0FD65B84,Smartphone,Electronics,90.27,908,true
B283D02F,Kombucha Drink,Food & Grocery,6.28,490,true
819563C7,Yo-Yo,Toys & Games,97.55,8,true
E5830970,Gift Card,Miscellaneous,74.49,702,true
89F6C250,Slow Cooker,Home & Kitchen,63.92,834,true
62748DB5,Electric Kettle,Home & Kitchen,49.90,619,true
FA905F1F,Unisex Hoodie,Clothing,49.63,343,true
E9F9AEEA,Gift Card,Miscellaneous,82.47,30,true
1B09D1F2,Musical Instrument Toy,Toys & Games,50.05,909,false
81BFC7F4,Toaster,Home & Kitchen,3.55,736,false
14B62F65,Gaming Console,Electronics,77.16,786,true
C5974326,Kite,Toys & Games,43.64,192,true
A3113D85,Biography,Books,23.78,952,true
E24039CC,Art Book,Books,86.45,482,true
53CCD292,Poetry Collection,Books,60.45,697,true
FFA4E598,Puzzle Game,Toys & Games,56.22,436,true
38E09B2E,Gift Card,Miscellaneous,87.68,862,true
BA1A4EBC,Blender,Home & Kitchen,3.04,135,true
BC5D979A,Hand Sanitizer,Health & Personal Care,9.58,726,true
4886DE24,Facial Mask Set,Health & Personal Care,15.03,484,false
DFB8992C,Facial Cleanser,Health & Personal Care,79.74,858,false
2BA6A81A,Pressure Cooker,Home & Kitchen,39.68,390,true
C0F4149B,Noise-Cancelling Earbuds,Electronics,42.69,823,true
98F07023,Snowboard,Sports & Outdoors,80.01,268,true
3170F235,Yogurt Maker,Home & Kitchen,53.27,606,true
A6849EF7,Women's Winter Jacket,Clothing,42.50,40,true
460E3EF3,Science Book,Books,52.19,760,true
DA3B6DE8,Whole Grain Pasta,Food & Grocery,90.40,567,true
9EF4D677,Matcha Green Tea,Food & Grocery,31.47,227,true
B93B2C4F,Goji Berries,Food & Grocery,51.65,69,true
340FEAF2,Avocado Oil,Food & Grocery,85.85,425,true
0D4D115E,Sous Vide Cooker,Home & Kitchen,34.29,335,true
E7304C5D,Tablet,Electronics,34.61,42,false
815B20BA,Biography,Books,96.43,482,true
4E93C693,Kids' T-Shirt,Clothing,76.51,883,true
79AFB5E2,Hand Sanitizer,Health & Personal Care,100.82,835,false
40777464,Outdoor Playset,Toys & Games,90.31,255,true
9B5B7279,Vacuum Cleaner,Home & Kitchen,67.61,714,false
8EA7574D,Sous Vide Cooker,Home & Kitchen,73.56,646,false
77130C4A,Kids' Sneakers,Clothing,99.30,208,true
2746475F,Thriller Novel,Books,57.46,472,true
D2C4AB2E,Cycling Helmet,Sports & Outdoors,32.85,344,true
AEDEF66C,Biography,Books,28.31,636,true
7051E8B5,Natural Peanut Butter,Food & Grocery,50.46,12,true
0F224197,Smartphone,Electronics,66.76,430,true
3EBE8835,Gift Card,Miscellaneous,9.67,406,true
56F8B79F,Smart Home Hub,Electronics,15.12,118,true
AB42EDF1,Electric Razor,Health & Personal Care,27.90,181,true
AE0FDB0A,Young Adult Novel,Books,18.24,893,true
991139AC,Herbal Tea Pack,Food & Grocery,82.38,342,true
1CCD8F6F,Gift Card,Miscellaneous,88.12,958,true
C921C9BF,Electric Toothbrush,Health & Personal Care,37.25,346,false
5D9DA879,Gift Card,Miscellaneous,81.10,732,true
C322778D,Men's Running Shoes,Clothing,74.70,235,true
918D66A3,Fantasy Novel,Books,74.32,309,true
5C53AE24,Graphic Novel,Books,94.48,187,false
C338F771,Unisex Hoodie,Clothing,26.11,101,true
A94CF27A,Hair Dryer,Health & Personal Care,97.35,510,true
32F33DE4,Musical Instrument Toy,Toys & Games,29.59,365,true
8925196A,Gift Card,Miscellaneous,22.67,18,false
53C8E8A4,Body Lotion,Health & Personal Care,18.37,245,true
E3D4367D,Gift Card,Miscellaneous,27.50,439,true
616E65F5,Kids' Jeans,Clothing,78.62,498,true
4E206764,Gift Card,Miscellaneous,49.74,995,false
7F3FC556,Jump Rope,Sports & Outdoors,31.90,782,true
5A112A8D,Gift Card,Miscellaneous,79.82,948,true
7EC7AF91,Health & Wellness Book,Books,97.66,694,true
E57D8ED8,Massage Gun,Health & Personal Care,3.15,578,true
9669E92C,Science Fiction Book,Books,26.74,403,true
3470F261,Women's Handbag,Clothing,33.65,47,false
914DB690,Bread Maker,Home & Kitchen,77.42,917,true
EC784F40,Skateboard,Sports & Outdoors,79.65,524,true
E507A75D,Boxing Gloves,Sports & Outdoors,86.14,665,true
3DCFB7D0,Hair Straightener,Health & Personal Care,37.55,907,true
0D02978C,Electric Wine Opener,Home & Kitchen,28.48,714,true
28E03247,Women's Sneakers,Clothing,6.59,257,true
94624C98,Sunscreen Lotion,Health & Personal Care,13.41,862,true
C988C0B0,Board Game,Toys & Games,65.80,34,true
BE07BC2A,Hair Dryer,Health & Personal Care,38.04,104,true
A1F5EE53,Self-Improvement Book,Books,39.17,436,true
BA73ECCA,Gift Card,Miscellaneous,86.17,930,true
4ECDB59A,Poetry Collection,Books,12.87,338,true
060C2EAC,Gift Card,Miscellaneous,85.41,706,true
6B1CB8EC,Coffee Grinder,Home & Kitchen,4.27,791,true
D97E4670,Tennis Racket,Sports & Outdoors,10.61,34,true
7F8B72D4,Turmeric Powder,Food & Grocery,18.51,243,true
BA36B7E2,Smartwatch,Electronics,34.08,389,true
96FCC60C,Almond Milk,Food & Grocery,68.35,714,true
F4E5CB73,Fantasy Novel,Books,87.17,450,false
40F49C3D,Kayak,Sports & Outdoors,12.44,449,false
91B1E014,Gaming Console,Electronics,55.31,251,true
5CDE8E9B,Wireless Charger,Electronics,27.95,741,true
1117E6B2,Unisex Hoodie,Clothing,87.09,767,true
9F082D3E,Men's Leather Jacket,Clothing,51.60,444,true
64A0F528,Yoga Mat,Sports & Outdoors,70.84,120,false
E2E6B19F,Electric Kettle,Home & Kitchen,61.16,457,true
24F0D66C,Blender,Home & Kitchen,18.99,109,true
1D0C05BB,Cycling Helmet,Sports & Outdoors,29.29,411,true
6E08FF98,Art & Craft Kit,Toys & Games,95.14,564,true
DD20A1BB,Smartphone,Electronics,36.09,685,true
7EDD6BFC,Gift Card,Miscellaneous,15.25,340,true
8B9E6FF6,Yoga Mat,Sports & Outdoors,15.51,265,true
1EE78844,Gift Card,Miscellaneous,75.17,448,true
0B3D5CDE,Tablet,Electronics,87.19,750,true
F42F8DD4,Wireless Headphones,Electronics,74.74,70,true
C06E2BE8,Unisex Hoodie,Clothing,47.65,456,true
145967FF,Sunscreen Lotion,Health & Personal Care,70.45,876,true
AFA4EDA6,Unisex Hoodie,Clothing,98.44,796,true
9C2C3EE9,Yogurt Maker,Home & Kitchen,26.40,68,true
CD744F28,Gift Card,Miscellaneous,37.43,185,true
24F09936,Gift Card,Miscellaneous,27.44,608,true
B724774A,Women's Scarf,Clothing,40.69,575,false
83E20890,Hair Straightener,Health & Personal Care,29.48,180,true
1C2E19CA,Children's Book,Books,1.34,415,false
18441F54,Organic Honey,Food & Grocery,79.86,891,true
C74503FE,Gift Card,Miscellaneous,97.55,761,true
C339767D,Historical Fiction,Books,69.63,947,false
DC22E835,Digital Camera,Electronics,66.56,837,true
9F7DB9B6,Kids' Sneakers,Clothing,67.21,153,false
6B31133F,Magic Kit,Toys & Games,51.26,578,true
5FB79A89,Chia Seeds,Food & Grocery,8.32,548,true
E168E896,Nail Care Kit,Health & Personal Care,59.08,426,false
4D0EFBC8,Science Fiction Book,Books,94.28,281,false
9BE438BE,Avocado Oil,Food & Grocery,26.29,279,true
80FC47AC,Hand Sanitizer,Health & Personal Care,11.42,169,true
5ED01DF5,Men's Running Shoes,Clothing,88.83,609,true
E465D329,Wireless Headphones,Electronics,31.40,591,true
ACA13B10,Poetry Collection,Books,85.52,35,false
3D138B39,Popcorn Maker,Home & Kitchen,44.12,382,true
1B3DA952,Men's Raincoat,Clothing,74.70,297,true
EEAD5D59,Noise-Cancelling Earbuds,Electronics,64.97,713,true
89176F6C,Biography,Books,24.28,366,false
77FEDFD6,Gift Card,Miscellaneous,19.80,273,true
CEF746F8,Gift Card,Miscellaneous,5.90,864,true
ACDF0C73,Dark Chocolate Bar,Food & Grocery,99.02,650,true
E397E296,Sleep Mask,Health & Personal Care,61.26,806,true
696F5038,Soccer Ball,Sports & Outdoors,9.45,282,true
CE179968,Natural Peanut Butter,Food & Grocery,17.96,624,true
07CF38DD,Gift Card,Miscellaneous,68.21,209,true
9B1B096C,Noise-Cancelling Earbuds,Electronics,49.40,802,true
9B37D65D,Spirulina Powder,Food & Grocery,66.95,294,false
E33A4F1C,Essential Oil Diffuser,Health & Personal Care,53.36,160,true
5C6E4151,Men's Running Shoes,Clothing,55.41,934,true
AD1E45C0,Avocado Oil,Food & Grocery,25.21,460,true
526D362E,Goji Berries,Food & Grocery,76.13,107,true
E7D4AC0F,Video Game,Toys & Games,52.54,520,true
88A4E149,Fantasy Novel,Books,90.03,678,true
C609E3FC,Gift Card,Miscellaneous,90.88,293,true
8FC12139,Romance Novel,Books,38.07,541,true
FDDFD38D,Puzzle Game,Toys & Games,87.65,793,false
1D11181A,Organic Almonds,Food & Grocery,90.43,226,true
0CDEC299,Gift Card,Miscellaneous,77.84,798,true
55AC1958,Hair Straightener,Health & Personal Care,70.02,392,true
065606B2,Food Processor,Home & Kitchen,26.06,460,true
2B2D1A48,Kayak,Sports & Outdoors,31.37,499,true
34C627BE,Electric Kettle,Home & Kitchen,8.27,979,true
18E3C6A9,Maca Root Powder,Food & Grocery,67.19,735,true
05B48091,Jump Rope,Sports & Outdoors,50.20,540,true
B714A816,Historical Fiction,Books,39.90,315,true
C756265E,Gift Card,Miscellaneous,77.90,986,true
9D70713E,Action Figure,Toys & Games,49.52,392,true
372DC5E4,Coconut Water,Food & Grocery,95.50,583,true
58F23AD7,Kayak,Sports & Outdoors,19.79,691,false
79C9005A,Travel Guide,Books,45.94,871,false
430CC2F9,Gift Card,Miscellaneous,53.82,152,false
4AF3251F,Body Lotion,Health & Personal Care,28.59,11,true
DF2932BE,Gift Card,Miscellaneous,99.39,849,true
DA55BE15,Action Figure,Toys & Games,79.15,793,true
58520A38,Gift Card,Miscellaneous,68.29,756,true
0DAD4734,Gift Card,Miscellaneous,35.99,224,true
86174B9C,Rice Cooker,Home & Kitchen,60.03,866,true
1D5E677C,Avocado Oil,Food & Grocery,57.35,337,true
B1DEC007,Biography,Books,68.57,248,true
79981CBB,Quinoa Pack,Food & Grocery,80.61,416,true
9B870918,Bread Maker,Home & Kitchen,39.63,872,true
89D48942,Outdoor Playset,Toys & Games,58.34,116,false
08F4D27E,Kids' Hat,Clothing,8.77,10,true
84E780ED,Gift Card,Miscellaneous,69.92,514,true
448AB679,Smartwatch,Electronics,85.54,266,false
825FBA14,Biography,Books,46.13,638,true
B7B2AEC6,Gaming Console,Electronics,55.31,7,true
35A7275A,Food Dehydrator,Home & Kitchen,14.79,418,false
88C58494,Biography,Books,25.92,712,true
9AECE8BB,Golf Clubs,Sports & Outdoors,2.03,739,true
7FCE7AF5,Electric Griddle,Home & Kitchen,93.88,560,true
1264F1E8,Gift Card,Miscellaneous,35.15,387,true
D13EDEB8,Gift Card,Miscellaneous,67.87,87,true
78DA826A,Gift Card,Miscellaneous,84.85,153,true
550CC221,Basketball,Sports & Outdoors,76.48,440,false
48EA8439,Gift Card,Miscellaneous,90.42,309,true
36441B77,Turmeric Powder,Food & Grocery,74.75,748,true
C7A8DF32,Pumpkin Seeds,Food & Grocery,15.58,988,true
DBEBFFD2,Snowboard,Sports & Outdoors,76.63,525,true
DE2EFF11,Dollhouse,Toys & Games,44.84,230,true
CC1929CF,Gift Card,Miscellaneous,27.33,370,true
D080D014,Mystery Novel,Books,4.42,444,true
D8C13BEC,Sleep Mask,Health & Personal Care,76.45,667,false
7A68B56B,Acai Powder,Food & Grocery,36.99,342,true
BB311028,Cookbook,Books,19.62,424,true
4BC24F04,Kite,Toys & Games,28.43,922,true
AF7D2EE1,Art & Craft Kit,Toys & Games,42.33,708,true
B8A35415,Cacao Nibs,Food & Grocery,35.26,236,true
18E032F0,Toaster,Home & Kitchen,67.88,990,true
FB47DA91,Slime Making Kit,Toys & Games,1.83,10,true
1C08E226,Body Lotion,Health & Personal Care,69.06,175,true
372AE4D8,Tablet,Electronics,33.94,499,true
0D8993F8,Quinoa Pack,Food & Grocery,94.18,435,false
EF56F37D,Food Processor,Home & Kitchen,71.63,933,true
9693CA8D,Gift Card,Miscellaneous,43.13,136,true
B3D6996A,Yoga Blocks,Health & Personal Care,15.59,92,true
4F5B8095,Gift Card,Miscellaneous,56.49,199,true
C99E6012,Gift Card,Miscellaneous,94.04,792,true
D9362D27,Camping Tent,Sports & Outdoors,12.42,27,false
F6C710DF,Facial Cleanser,Health & Personal Care,67.42,843,true
1BB0DEFC,Whole Grain Pasta,Food & Grocery,7.29,88,true
712988A5,Gift Card,Miscellaneous,100.66,587,true
C962703D,Refrigerator,Home & Kitchen,95.37,953,true
A66134EB,Health & Wellness Book,Books,44.59,271,true
2AF34641,Electric Griddle,Home & Kitchen,56.28,529,true
83CDEFF7,Graphic Novel,Books,35.00,767,true
4FA0631D,Young Adult Novel,Books,64.95,359,true
5E5D4B51,Gift Card,Miscellaneous,79.95,43,true
54912279,Smartwatch,Electronics,80.61,259,true
25838247,Hair Straightener,Health & Personal Care,79.55,899,true
6A381E63,Biography,Books,11.31,54,true
A75E2498,Organic Honey,Food & Grocery,91.73,439,true
BD4B2FD3,Drone,Electronics,38.13,136,false
1F6F6F8E,Gift Card,Miscellaneous,94.00,633,false
C7D025A3,Health & Wellness Book,Books,56.83,585,true
B1AA587D,Avocado Oil,Food & Grocery,5.98,50,true
687E9924,Sleep Mask,Health & Personal Care,72.57,305,true
6F96DF84,Bluetooth Speaker,Electronics,28.53,466,true
BD72A232,Gift Card,Miscellaneous,68.20,80,true
1AA68193,Gift Card,Miscellaneous,96.41,629,true
8C5E9368,Hand Sanitizer,Health & Personal Care,22.58,737,true
EE62250E,Snowboard,Sports & Outdoors,95.84,619,true
58198597,Gift Card,Miscellaneous,28.26,889,false
BC489CB3,Dollhouse,Toys & Games,99.54,721,true
543F4975,Gift Card,Miscellaneous,8.00,435,true
7E9A2C51,Slime Making Kit,Toys & Games,17.40,650,true
29BAC45F,Basketball,Sports & Outdoors,80.29,553,true
A12CC7C3,Hair Straightener,Health & Personal Care,82.36,86,true
CAE5871D,Stuffed Animal,Toys & Games,43.98,644,true
C3973374,Nail Care Kit,Health & Personal Care,62.91,77,true
B5BDDD0F,Women's Summer Dress,Clothing,38.81,835,true
172C9AFD,Fitness Tracker,Electronics,37.48,178,true
A9BA9B4B,Action Figure,Toys & Games,36.82,344,false
8C217F3E,Dollhouse,Toys & Games,90.72,20,true
60A16970,Wireless Charger,Electronics,56.52,977,true
EFC3F802,Video Game,Toys & Games,1.27,907,true
0124F450,Nutritional Yeast,Food & Grocery,41.14,106,true
413C323C,Women's Handbag,Clothing,53.08,504,true
73EF6833,Gift Card,Miscellaneous,24.73,294,true
81589E7B,Jump Rope,Sports & Outdoors,92.46,393,true
C5877D46,Kids' Sneakers,Clothing,49.64,908,true
6A3C27B0,Play-Doh Set,Toys & Games,44.51,975,true
E6BF582D,Hair Straightener,Health & Personal Care,21.53,517,false
F859E9E4,Magic Kit,Toys & Games,28.73,322,false
F82499D7,Lip Balm Set,Health & Personal Care,86.85,262,true
0C8183BB,Food Dehydrator,Home & Kitchen,99.36,406,true
DDA72DD7,Boxing Gloves,Sports & Outdoors,11.70,657,true
CEB98696,Men's Running Shoes,Clothing,48.10,513,true
3079979C,Water Gun,Toys & Games,37.78,326,true
C8FE7C13,Train Set,Toys & Games,18.40,656,true
6ECA6EF5,Self-Improvement Book,Books,10.41,152,true
68ADD016,Kayak,Sports & Outdoors,16.09,117,true
5BAE7A5B,Electric Toothbrush,Health & Personal Care,87.84,519,true
49CA8DBB,Gift Card,Miscellaneous,97.98,348,true
62134A03,Gift Card,Miscellaneous,34.76,554,true
6554E4CA,Exercise Bike,Sports & Outdoors,91.85,167,true
17870D47,Snowboard,Sports & Outdoors,24.15,831,true
89F60B6D,Board Game,Toys & Games,72.17,381,true
2F74501E,Cookbook,Books,86.91,96,true
AC93442D,Mystery Novel,Books,87.62,999,true
9EC4F533,Train Set,Toys & Games,86.52,547,true
EAD58628,Play-Doh Set,Toys & Games,56.64,27,false
86387BB0,Nail Care Kit,Health & Personal Care,20.12,78,true
8B5C271C,Fishing Rod,Sports & Outdoors,51.62,216,true
FF673B65,Hiking Backpack,Sports & Outdoors,39.11,322,true
CC42C643,Electric Can Opener,Home & Kitchen,5.14,262,true
B30678D1,Kayak,Sports & Outdoors,50.90,919,true
91164F91,Gift Card,Miscellaneous,74.81,760,true
B9C59180,Hair Dryer,Health & Personal Care,6.89,29,true
DC386567,Fantasy Novel,Books,63.37,662,false
04CE1607,Electric Razor,Health & Personal Care,41.70,828,true
C522B148,Stuffed Animal,Toys & Games,30.72,548,true
5CD2AC68,Refrigerator,Home & Kitchen,61.16,552,false
179554D1,Kids' Sneakers,Clothing,97.65,941,true
D04AE953,Treadmill,Sports & Outdoors,22.61,61,true
4ED23AF1,Building Blocks Set,Toys & Games,28.57,628,true
B72B8AC5,Smartwatch,Electronics,96.33,310,false
1CE1BBE9,Drone,Electronics,20.95,230,true
DA3D9C79,Women's Handbag,Clothing,6.39,96,true
DC024BAA,Gift Card,Miscellaneous,44.46,494,false
8317F3A2,Gift Card,Miscellaneous,41.84,50,true
C1A1BC29,Yogurt Maker,Home & Kitchen,8.50,969,true
F7B4D3D5,Smartphone,Electronics,23.06,870,true
11B8048E,Water Purifier,Home & Kitchen,80.78,717,true
60FED542,External Hard Drive,Electronics,91.96,943,true
C1A3F551,Smart Home Hub,Electronics,47.47,652,true
7794005E,Science Fiction Book,Books,2.64,976,true
9858A2AA,Organic Popcorn,Food & Grocery,80.02,585,true
AA67391B,Thriller Novel,Books,65.29,191,true
1DDBE785,Stainless Steel Cookware Set,Home & Kitchen,59.02,429,false
30F30C30,Juicer,Home & Kitchen,21.22,507,false
AADA8360,Refrigerator,Home & Kitchen,59.47,2,true
D447F248,Kids' T-Shirt,Clothing,97.42,926,false
5C4D56BE,Massage Gun,Health & Personal Care,62.61,910,true
CE0ECB41,Kite,Toys & Games,69.10,95,true
D6286B51,Electric Kettle,Home & Kitchen,18.56,211,true
B21FC024,Gift Card,Miscellaneous,15.63,108,true
A7F061A4,Popcorn Maker,Home & Kitchen,75.49,919,true
0F391FF7,Acai Powder,Food & Grocery,10.83,94,true
F2F54506,Romance Novel,Books,8.64,506,true
A6BC0746,Wireless Headphones,Electronics,40.74,100,true
C02A030C,Kids' Sneakers,Clothing,46.79,487,true
C0D77593,Bluetooth Speaker,Electronics,21.62,332,true
5E404C69,Facial Cleanser,Health & Personal Care,68.78,172,true
CCB49141,Finger Paint Set,Toys & Games,38.46,441,true
F4970B42,Acai Powder,Food & Grocery,61.70,298,true
F6ECB370,Electric Wine Opener,Home & Kitchen,70.52,217,true
1090DD42,Camping Tent,Sports & Outdoors,14.61,346,true
CDA79F24,Classic Literature,Books,30.58,157,true
3F5FCAB3,Natural Peanut Butter,Food & Grocery,16.51,966,false
123DBC2F,Yo-Yo,Toys & Games,68.61,515,true
FD17D66C,Men's Casual Shirt,Clothing,87.07,590,true
DCEADF0B,Electric Razor,Health & Personal Care,54.20,55,true
8069B148,Camping Tent,Sports & Outdoors,51.44,88,true
FE824B78,Men's Raincoat,Clothing,83.00,865,true
60130AB2,Treadmill,Sports & Outdoors,26.88,595,true
79BB0EE2,Food Processor,Home & Kitchen,64.80,642,true
77B72789,Maca Root Powder,Food & Grocery,7.12,721,false
CFE2D5A6,Hair Dryer,Health & Personal Care,26.59,515,true
162E3C07,Young Adult Novel,Books,4.63,748,true
3B74B782,Protein Powder,Health & Personal Care,76.64,432,true
B99EDC5F,Lip Balm Set,Health & Personal Care,97.39,231,true
B15486D6,Blender,Home & Kitchen,31.01,246,true
36942FBE,Women's Scarf,Clothing,95.83,288,true
7C9B7F18,Golf Clubs,Sports & Outdoors,17.33,102,true
9B48C405,Board Game,Toys & Games,15.03,204,true
9AD445D5,Fantasy Novel,Books,99.97,486,false
3A1F5C64,Electric Toothbrush,Health & Personal Care,46.11,91,false
923F3DAE,Treadmill,Sports & Outdoors,18.74,391,true
E5A90338,Art Book,Books,58.19,354,true
061575D7,Romance Novel,Books,45.93,634,false
2D9B632A,Women's Handbag,Clothing,96.06,50,true
BD340286,Jump Rope,Sports & Outdoors,83.23,525,true
89F937D5,Hand Sanitizer,Health & Personal Care,66.84,988,false
4B30F278,Tablet,Electronics,5.19,698,false
EB7D34B5,Kite,Toys & Games,52.31,97,true
99D29C55,Vegan Protein Bars,Food & Grocery,27.54,646,false
AACF68FF,Yogurt Maker,Home & Kitchen,36.45,50,false
46FE1594,Noise-Cancelling Earbuds,Electronics,47.59,52,false
D7E539F5,Cycling Helmet,Sports & Outdoors,44.27,269,false
A4DBD0F2,Gift Card,Miscellaneous,77.57,364,false
F4DC391B,Tennis Racket,Sports & Outdoors,91.99,193,true
91177831,Men's Raincoat,Clothing,64.64,957,true
76AF8810,Turmeric Powder,Food & Grocery,1.80,520,true
F99838F3,Herbal Tea Pack,Food & Grocery,77.02,699,true
8C884130,Foam Roller,Health & Personal Care,17.25,430,true
0707E9FC,Art Book,Books,26.85,776,false
96410275,Video Game,Toys & Games,37.19,109,false
1723F1BD,Yoga Mat,Sports & Outdoors,63.98,164,false
58B4CEA2,Yogurt Maker,Home & Kitchen,76.07,423,true
8A112A37,Pumpkin Seeds,Food & Grocery,39.27,415,false
643CFD7C,Organic Popcorn,Food & Grocery,3.15,146,true
